date,district,rainfall_mm,rain_3day_mm,threshold_1day_mm,threshold_3day_mm,flood_intensity
2019-04-26,bilaspur,0.0,0.0,42.749401448561024,104.49853687426028,0.0
2019-04-26,bilaspur,0.0,0.0,42.749401448561024,104.49853687426028,0.0
2019-04-27,bilaspur,0.0,0.0,43.702747971682896,106.82893948633595,0.0
2019-04-27,bilaspur,0.0,0.0,43.702747971682896,106.82893948633595,0.0
2019-04-27,bilaspur,0.0,0.0,42.749401448561024,104.49853687426028,0.0
2019-04-27,bilaspur,0.0,0.0,42.749401448561024,104.49853687426028,0.0
2019-04-28,bilaspur,0.0,0.0,43.702747971682896,106.82893948633595,0.0
2019-04-28,bilaspur,0.0,0.0,43.702747971682896,106.82893948633595,0.0
2019-04-28,bilaspur,0.0,0.0,42.749401448561024,104.49853687426028,0.0
2019-04-28,bilaspur,0.0,0.0,42.749401448561024,104.49853687426028,0.0
2019-04-29,bilaspur,0.0,0.0,43.702747971682896,106.82893948633595,0.0
2019-04-29,bilaspur,0.0,0.0,43.702747971682896,106.82893948633595,0.0
2019-04-29,bilaspur,0.0,0.0,42.749401448561024,104.49853687426028,0.0
2019-04-29,bilaspur,0.0,0.0,42.749401448561024,104.49853687426028,0.0
2019-04-30,bilaspur,0.0,0.0,43.702747971682896,106.82893948633595,0.0
2019-04-30,bilaspur,0.0,0.0,43.702747971682896,106.82893948633595,0.0
2019-04-30,bilaspur,0.0,0.0,42.749401448561024,104.49853687426028,0.0
2019-04-30,bilaspur,0.0,0.0,42.749401448561024,104.49853687426028,0.0
2019-05-01,bilaspur,0.6239129771356997,0.6239129771356997,43.702747971682896,106.82893948633595,0.0
2019-05-01,bilaspur,0.6239129771356997,0.6239129771356997,43.702747971682896,106.82893948633595,0.0
2019-05-01,bilaspur,0.6239129771356997,0.6239129771356997,42.749401448561024,104.49853687426028,0.0
